ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size,component 1,component 2,component 3,K-means PCA
100001503,1,0,27,1,97192,1,0,-1.263038126535304,-0.2914391310413022,-0.00878367015651922,3
100001504,1,1,59,2,62101,0,0,-1.8944831661638624,2.453389541724758,1.7702467791442886,1
100001505,1,1,28,1,123497,1,0,-1.281652124995406,0.8051560153734453,-1.0121581817470275,1
100001506,1,1,24,1,120326,1,1,-0.8554934119720036,0.6314970368335874,-1.5337353367831608,1
100001507,1,1,26,1,66645,0,0,-2.7741348159309287,0.38571832081944984,-0.39222617522630315,1
100001508,1,0,33,1,83429,0,0,-2.025555478653591,-0.2683771249603757,0.8909631594246346,3
100001509,1,0,37,1,107539,1,1,-0.3452372964776094,0.0228772260164846,0.1600283431571652,1
100001510,1,1,46,2,153880,1,0,-0.30925884919259233,2.581098656397594,0.2536354224622658,2
100001511,1,1,62,2,140178,0,1,-0.2786202928889011,2.869026619372806,1.353078089722004,2
100001512,1,0,26,1,100402,0,0,-1.9738794789373009,-0.401350255038378,0.47039336969300183,3
100001513,1,1,49,2,122158,0,0,-1.3678568519059806,2.429729316373729,1.0540757419786448,1
100001514,1,1,25,1,89331,0,0,-2.5132892603599375,0.46166454230327436,-0.5164408927064467,1
100001515,1,1,37,1,125359,0,0,-1.7795243901678954,0.9924072405948019,-0.004787149890916537,1
100001516,1,0,31,1,124110,1,0,-0.8366944950056545,-0.043190256727256855,0.11654986194057007,1
100001517,1,0,25,1,93526,0,0,-2.087261587209887,-0.46255797270649684,0.4415861053806369,3
100001518,1,1,21,1,70170,0,0,-2.8512930211659686,0.2524646407054842,-0.6627135913674865,1
100001519,1,1,27,1,82357,0,0,-2.558710018692154,0.49096751083987544,-0.38785855421904286,1
100001520,1,1,29,1,126745,1,0,-1.2263093685118032,0.8532918816610211,-0.9666092639068893,1
100001521,1,1,30,1,103326,1,1,-0.9419480380832425,0.737552915170539,-1.1607120189843467,1
100001522,1,1,26,1,116048,1,1,-0.8732571284283913,0.6753174498472854,-1.4111648632609026,1
100001523,1,1,40,2,137115,0,0,-1.3915100343566866,2.2278999015810834,0.5368233069011578,1
100001524,1,1,23,1,105365,1,1,-1.0793289019765195,0.5352948892475052,-1.5330817216674035,1
100001525,1,1,31,1,95911,1,0,-1.5747414737093712,0.7721953679768776,-0.76062064641677,1
100001526,1,1,29,1,88669,0,0,-2.4366010461891947,0.5821158698014774,-0.3018812968521338,1
100001527,1,0,22,1,103776,0,0,-2.0322797556855368,-0.5042382726042784,0.25374739914582417,3
100001528,1,1,26,1,108864,1,1,-0.9680803323704691,0.6431917417162419,-1.3863671067545842,1
100001529,1,0,39,1,106037,1,1,-0.33014012670404375,0.08028506368048476,0.27458730553435345,1
100001530,1,0,35,1,84851,0,0,-1.9745213515661726,-0.19706855046615065,0.9965332964661623,3
100001531,1,1,26,1,95748,1,1,-1.1364424820173509,0.5830616341439986,-1.3430706006212128,1
100001532,1,1,28,1,133616,1,1,-0.6099967873073368,0.819104191625747,-1.3609584020177126,1
100001533,1,1,56,2,132752,1,0,-0.36064883928831826,2.790825828918058,0.8514683356306172,2
100001534,1,1,22,1,95712,1,1,-1.230969013269202,0.46216677655684923,-1.5516369446961034,1
100001535,1,1,26,1,109063,1,0,-1.529042808674687,0.6832997795628805,-1.062588428928728,1
100001536,1,0,41,1,113521,1,0,-0.7524490848623785,0.21474332404932073,0.6794465364101686,3
100001537,1,1,29,1,109380,1,1,-0.8977058738085829,0.7382150435322037,-1.2287321482330973,1
100001538,1,1,42,2,82558,0,0,-2.0471963334065415,2.03889519665871,0.8222596231866183,1
100001539,1,1,50,2,124777,1,1,-0.0446273950495865,2.535224836249923,0.24200473861040786,2
100001540,1,1,33,1,133542,1,0,-1.0596813333282524,1.009741688493146,-0.7742593531280553,1
100001541,1,1,28,1,116492,1,1,-0.8328483589329958,0.7415436297168059,-1.3031676742528184,1
100001542,1,1,27,1,68834,0,0,-2.7442062582565483,0.43266901928998164,-0.33826991780466015,1
100001543,1,1,27,1,124023,1,0,-1.320775001351722,0.7843265303485439,-1.0567755293288492,1
100001544,1,0,28,1,63882,0,0,-2.4106744971304357,-0.5037407451141841,0.701540286885261,3
100001545,1,1,24,1,122492,1,1,-0.8513186537507993,0.6487628971113106,-1.53106733795943,1
100001546,1,0,28,1,141453,2,1,0.5788555718968643,0.009890208787104116,-0.9517230841795293,0
100001547,1,1,32,1,99327,1,0,-1.521453072308199,0.8224087424227963,-0.7138766405355448,1
100001548,1,0,32,1,45590,0,0,-2.55309326277248,-0.4663487994506232,0.9713061840655399,3
100001549,1,0,30,1,71167,0,0,-2.27501232189379,-0.40846182448262913,0.7838637765755263,3
100001550,1,1,29,1,111992,1,0,-1.4316139389724485,0.7906023954972743,-0.911290167362325,1
100001551,1,1,37,1,145140,1,1,-0.2673965171023231,1.1488468236290101,-0.9224062250497067,1
100001552,1,1,24,1,49672,0,0,-3.0627436947122364,0.2549003048458238,-0.43069062412212705,1
100001553,1,1,36,1,75536,0,0,-2.4580570864455695,0.7386144894201824,0.11393702564158416,1
100001554,1,1,40,2,86720,0,0,-2.050050359777003,2.0004817231317578,0.7080202697433888,1
100001555,1,1,51,2,97729,0,0,-1.657084254369017,2.3851409056487016,1.2484830789971229,1
100001556,1,1,33,1,106808,0,0,-2.131917360858201,0.7929021561443418,-0.14384107090034845,1
100001557,1,0,31,1,117971,1,0,-0.9391860658893333,-0.0639798954054251,0.14665800051336395,1
100001558,1,1,29,1,97731,1,1,-1.058206612922372,0.6882160127922834,-1.1857202911207332,1
100001559,1,0,48,2,109196,0,0,-1.2085096028253406,1.4037873202275666,2.026095270934985,3
100001560,1,1,25,1,94905,1,0,-1.7468684372796763,0.592113265500195,-1.0627997839096341,1
100001561,1,0,28,1,57480,0,0,-2.50214760462419,-0.5302050275850001,0.7265355505140786,3
100001562,1,1,23,1,109175,1,1,-1.0536778091949832,0.5599817470689441,-1.5359957520275787,1
100001563,1,1,32,1,111174,1,1,-0.8212719517460716,0.842309185402719,-1.0710172748984195,1
100001564,1,1,34,1,127255,1,0,-1.1308132368457842,1.0154310612109771,-0.6955398354086727,1
100001565,1,0,23,1,115499,1,0,-1.1599145939924742,-0.3165028571251586,-0.26219146647541164,1
100001566,1,1,25,1,109499,1,1,-1.0058189573936618,0.6228665963209322,-1.4313380706151693,1
100001567,1,0,25,1,104696,1,0,-1.2521671369876746,-0.30547377205699,-0.12193290161085911,1
100001568,1,1,27,1,104467,1,0,-1.5840841844351619,0.6984850135898473,-0.9871175438566935,1
100001569,1,1,29,1,120157,1,0,-1.3392891875784492,0.831910650841433,-0.9330557871759835,1
100001570,1,1,46,2,81200,0,0,-1.9913123801191155,2.1598409461154824,1.0440489190885722,1
100001571,1,1,61,2,97558,0,0,-1.4381418213801935,2.690535291800983,1.7765874739511949,2
100001572,1,1,25,1,95914,1,0,-1.7412338107653196,0.599010752763187,-1.0630901196909943,1
100001573,1,1,67,3,128053,1,0,-0.016201148024253317,4.19869639274403,1.873274461783054,2
100001574,1,1,49,2,101734,0,0,-1.6637269163868593,2.3465582168419883,1.1354988247469382,1
100001575,1,1,21,1,126009,1,0,-1.453110095059924,0.6175311004900887,-1.3694070334486521,1
100001576,1,0,19,1,91232,0,0,-2.290104021671716,-0.6441418604317879,0.14955157538552968,3
100001577,1,1,67,3,128343,0,0,-0.7380652183855575,4.1046671973189115,2.4130388124290385,2
100001578,1,1,31,1,110040,1,1,-0.8677159095546164,0.8095269204039243,-1.1159667821931052,1
100001579,1,1,27,1,38247,0,0,-3.1547834391449454,0.298016282085234,-0.22984226814769912,1
100001580,1,1,37,1,129027,0,0,-1.7718298856953576,1.0214520385975794,-0.0005286479752326494,1
100001581,1,1,27,1,115026,1,0,-1.4577670904354225,0.7497557951774817,-1.0181412690273406,1
100001582,1,0,36,1,130323,1,0,-0.6819347184448457,0.1494227991604075,0.3745866186489049,3
100001583,1,1,24,1,103181,1,1,-1.1192939377871083,0.5664696028612559,-1.4589725428031846,1
100001584,1,1,31,1,138307,1,1,-0.512327241840216,0.9414318930862763,-1.2061786651220456,1
100001585,1,1,29,1,122564,0,0,-2.041447526130895,0.7499056244186438,-0.3971763304477797,1
100001586,1,0,28,1,82351,0,0,-2.20125372370147,-0.41048418907877565,0.6520640826227118,3
100001587,1,1,34,1,125351,1,0,-1.1687533641206342,1.0108933233879414,-0.6836453966360567,1
100001588,1,1,26,1,82940,0,0,-2.615655346535395,0.47615969133048486,-0.4249546132354571,1
100001589,1,0,21,1,108029,1,0,-1.315275975502954,-0.40725131800202125,-0.3367057492338162,1
100001590,1,1,63,2,82734,0,0,-1.5916298349501874,2.686116907775016,1.9341168954745123,2
100001591,1,0,38,2,116816,0,0,-1.361569953610407,1.1417747285932804,1.4857571258883207,3
100001592,1,1,20,1,113472,0,0,-2.368717465315725,0.43624501138374094,-0.8371550973444752,1
100001593,1,1,44,2,143343,1,1,0.02043419971849438,2.4492308253995465,-0.11894644889661728,2
100001594,1,1,31,1,104074,1,1,-0.9530537431340299,0.7848942568296039,-1.0926345710074028,1
100001595,1,0,33,1,138525,1,1,-0.09545457088379021,0.06093659180795674,-0.12854639213634775,1
100001596,1,1,49,2,106960,0,0,-1.6105209585186735,2.3748250289290977,1.124013629699902,1
100001597,1,0,26,1,108323,1,0,-1.2009852784496402,-0.2527981901604668,-0.0738847203603649,1
100001598,1,1,28,1,95784,1,0,-1.6892338296654628,0.6942026061260448,-0.899133432408235,1
100001599,1,1,30,1,140673,1,1,-0.514322762346635,0.9248440198633657,-1.2624828235696866,1
100001600,1,1,36,1,104235,1,1,-0.8392555495345022,0.9383605185399319,-0.8298792400462617,1
100001601,1,1,27,1,54041,0,0,-2.9673685997313686,0.3751809033973569,-0.2756120213045718,1
100001602,0,0,23,0,107961,0,0,-1.5156174331771295,-2.375043198424035,0.5287655293978885,3
100001603,0,0,31,0,113757,1,0,-0.5349061398738784,-2.0093545599439824,0.3893577926435384,3
100001604,1,1,27,1,94884,1,0,-1.7273216747148947,0.6608313952948508,-0.9470793651896983,1
100001605,1,1,25,1,126041,1,0,-1.3783772252231017,0.7445368577226839,-1.1526243308035657,1
100001606,1,1,23,1,64952,0,0,-2.924069655819379,0.3053089555598389,-0.5191952953437392,1
100001607,0,1,27,1,66764,0,0,-2.1497669454001898,-0.4106084043818098,0.32288623541083455,3
100001608,1,0,38,1,67861,0,0,-2.1677458089834873,-0.1702289354349481,1.228113501504912,3
100001609,0,0,44,1,113516,0,0,-0.7905193030209499,-0.6226433372707456,2.032674631923809,3
100001610,1,1,42,1,46109,0,0,-2.727456344523983,0.7949720871331912,0.537716511184048,1
100001611,1,1,25,1,103651,0,0,-2.3894637064658784,0.5459394828335761,-0.5387846660303103,1
100001612,0,1,40,1,75043,0,0,-1.7477264246253665,0.02280486382039374,0.9779144702544421,3
100001613,1,1,24,1,116473,0,0,-2.2508952038565564,0.5753165832145213,-0.6322416690156892,1
100001614,1,0,39,1,96614,0,0,-1.7831165228659054,-0.005753879388805949,1.1886821683478948,3
100001615,0,0,24,0,66447,0,0,-2.0275355539634807,-2.5343912012865304,0.7190335282700668,3
100001616,1,0,50,1,119068,1,0,-0.5222484295085814,0.5281606788026162,1.1525530403731137,3
100001617,1,1,28,1,122973,0,0,-2.078466638757368,0.7274203462802907,-0.44290563223085594,1
100001618,1,1,36,1,81609,0,0,-2.419820155769713,0.7787871480575321,0.11039326012216612,1
100001619,0,0,36,1,105519,1,0,-0.35945553490433796,-0.804244848961776,1.1025356521961924,3
100001620,1,1,40,1,86649,0,0,-2.264736401638574,0.9237640570244753,0.30396863387468126,1
100001621,1,0,31,0,76384,0,0,-2.403064100864748,-1.4292762639783783,0.41650563306525484,3
100001622,0,1,27,1,67136,0,0,-2.1540167402203627,-0.40610107755641406,0.32540820812349625,3
100001623,1,1,35,1,93155,0,0,-2.2992510891909372,0.8028174547595119,0.02182160051273387,1
100001624,0,0,51,1,124183,0,0,-0.5025467466406955,-0.3582517290384839,2.3682982786406983,3
100001625,1,0,26,0,64860,0,0,-2.667150006872483,-1.63346137911267,0.1930998613993052,3
100001626,0,0,33,1,87232,0,0,-1.388239922842185,-1.0746361592730411,1.5462413363927165,3
100001627,1,1,27,1,92304,0,0,-2.4970005667190462,0.5570518514290661,-0.3932810413651268,1
100001628,0,0,38,1,84254,0,0,-1.3119125533985165,-0.9364369119886286,1.8181858180327917,3
100001629,1,0,30,0,106696,1,0,-1.3228161522177961,-1.2217450617321055,-0.27191147514250763,3
100001630,0,0,28,0,113212,1,0,-0.6271865544342082,-2.0978254174758546,0.2407660593275234,3
100001631,0,0,23,0,71076,0,0,-2.001390253447544,-2.54032250386219,0.655636364133591,3
100001632,1,1,23,1,114270,0,0,-2.313308058699912,0.5383310467579495,-0.6727287921174133,1
100001633,1,1,26,1,125538,1,0,-1.3784479855378813,0.77773157807992,-1.0916748358487072,1
100001634,1,1,21,1,92442,0,0,-2.6378477207765822,0.37706229216615533,-0.7061319728777006,1
100001635,1,0,36,1,75297,0,0,-2.1356024515465113,-0.19145057635724308,1.105987143563278,3
100001636,1,1,24,1,65707,0,0,-2.909360914976118,0.34469588226197895,-0.46182981177573507,1
100001637,0,0,41,1,120387,1,0,-0.0660642307434463,-0.5805008775467225,1.3205617869493522,3
100001638,0,0,42,1,120946,1,0,-0.036494813515525415,-0.5474072858183068,1.3713540984681463,3
100001639,0,0,27,0,73265,0,0,-1.8861025378784506,-2.4074226460077455,0.8599524362650663,3
100001640,0,1,40,1,77481,0,0,-1.7335164334477882,0.039286123846970326,0.9769655898656128,3
100001641,1,1,34,1,91282,0,0,-2.356874822792531,0.7671730784770806,-0.01998469131147305,1
100001642,0,0,40,1,104405,0,0,-1.018242339875883,-0.779955750592078,1.8610068960373456,3
100001643,0,0,33,1,99646,1,0,-0.5176043648464761,-0.9179254166112379,0.970483180136835,3
100001644,1,0,49,1,97791,0,0,-1.5554308518848712,0.3084780157879323,1.7158936231079147,3
100001645,0,0,28,0,81878,0,0,-1.7572422595508177,-2.336134747209122,0.8858590100281954,3
100001646,1,1,26,1,107908,1,0,-1.610118605569466,0.69857272830458,-1.0312482006334551,1
100001647,1,0,40,1,98608,0,0,-1.7544678409632342,0.039923080867612,1.2427738673919368,3
100001648,0,0,47,1,95228,0,0,-0.9768953062085416,-0.609053373356847,2.2587708846528947,3
100001649,1,1,41,1,128163,1,0,-1.0086544239467008,1.247669851734002,-0.31085506412701464,1
100001650,1,1,29,1,94325,0,0,-2.4389576756580547,0.6313177200233786,-0.2894055844357149,1
100001651,1,1,37,1,90815,0,0,-2.299582293917632,0.8578338093104299,0.14108788941903386,1
100001652,0,0,31,0,120719,1,0,-0.4758070088137216,-1.968040359745503,0.37895254848229,3
100001653,0,0,35,1,110159,1,0,-0.3439393737729932,-0.806781941683881,1.0435773739183383,3
100001654,0,0,35,1,124490,1,0,-0.16254034093290637,-0.7402871081933803,0.9973335310541147,3
100001655,1,1,29,1,75161,0,0,-2.6853232621267056,0.5435751827061499,-0.22599106645391495,1
100001656,1,0,37,1,127206,1,0,-0.7427224664125428,0.1790666449516884,0.45545143301281593,3
100001657,0,0,37,1,83660,0,0,-1.3598745124548848,-0.9641202589786568,1.7749646728673643,3
100001658,1,1,26,1,87400,0,0,-2.6008941385882998,0.5097977469530489,-0.4220225700260784,1
100001659,1,1,28,1,78942,0,0,-2.6627679600092273,0.5314913348891886,-0.2896202087620668,1
100001660,1,1,23,1,88452,0,0,-2.6579366516391563,0.4240726684932703,-0.5820099516554155,1
100001661,0,0,38,1,104128,1,0,-0.35611062349126515,-0.7422371460488524,1.2222034311398773,3
100001662,1,1,30,1,100313,1,0,-1.6238694702448682,0.7876882376667814,-0.7932023136259154,1
100001663,1,0,45,1,107387,1,0,-0.8140537144375991,0.3312359332634257,0.9403458610226585,3
100001664,0,0,24,0,84355,0,0,-1.829427110129303,-2.4424301975512415,0.6731174236744627,3
100001665,1,0,35,1,112723,1,0,-0.9781717879952552,0.05308315559695879,0.39995981705797085,3
100001666,1,1,41,1,115892,1,0,-1.1746612110193633,1.1940498877395669,-0.2668196726077134,1
100001667,0,1,30,1,106597,1,0,-0.8874419724142397,-0.02807986363280557,-0.17406333030317686,1
100001668,1,1,30,1,121327,1,0,-1.360590664173988,0.8860338036204218,-0.8598841151798895,1
100001669,1,1,26,1,92559,0,0,-2.5419580964052884,0.5357114162712898,-0.4360248652168603,1
100001670,1,1,25,1,87537,0,0,-2.629402158133873,0.4823391407878246,-0.4718411997664926,1
100001671,1,1,23,1,70569,0,0,-2.8916237215463143,0.34337171629724467,-0.5212597120272294,1
100001672,1,1,27,1,85294,0,0,-2.6129465230415874,0.5329750811707282,-0.3593528674360242,1
100001673,1,0,26,0,70905,0,0,-2.619098097803636,-1.5965758491813438,0.18542094851206983,3
100001674,0,0,25,0,103716,0,0,-1.5664651049509883,-2.32066867660593,0.6651498351521341,3
100001675,0,1,27,1,94947,1,0,-1.1093838257023552,-0.17146226560057948,-0.29135153683705145,1
100001676,1,0,42,1,80116,0,0,-1.9605205026443318,0.020390370479233387,1.4146888366041634,3
100001677,0,0,35,1,86492,0,0,-1.3820120193275447,-1.007944642892959,1.6660344361745028,3
100001678,1,1,25,1,88672,0,0,-2.6197743135492497,0.48907666766726243,-0.4735346523016039,1
100001679,1,1,26,1,82984,0,0,-2.6695390071288663,0.49326558356026373,-0.402475910567807,1
100001680,0,0,38,1,128100,1,0,-0.06304402968734879,-0.62779039047572,1.1491569625334306,3
100001681,1,0,28,0,72869,0,0,-2.55280505256528,-1.5253598121525975,0.28575251412505404,3
100001682,0,1,33,1,112227,1,0,-0.7557116086682749,0.09172019578349237,-0.031527615240811366,1
100001683,1,0,40,1,94674,0,0,-1.8259655534373356,0.02840721089889333,1.264485639098063,3
100001684,1,1,23,1,101003,1,0,-1.7897491348848393,0.5827174832719731,-1.1564724501028554,1
100001685,1,0,25,0,112924,1,0,-1.3925695504852194,-1.33413376144179,-0.5399814963970603,3
100001686,1,0,28,0,108645,0,0,-2.1014571689256982,-1.3588966682792263,0.17093145086589848,3
100001687,0,0,41,1,69415,0,0,-1.4664531681501924,-0.9031737392844345,2.0380646196583756,3
100001688,1,0,50,1,112204,0,0,-1.3756473692810647,0.41366044087485443,1.732430236283903,3
100001689,1,1,23,1,109700,1,0,-1.6822924608750511,0.6238869314598646,-1.1834441994846205,1
100001690,1,1,26,1,104484,1,0,-1.6799256944057523,0.690902529541034,-1.009202265185127,1
100001691,1,1,22,1,61239,0,0,-3.045144562872162,0.2735955108377643,-0.5383769338674326,1
100001692,0,0,37,1,119602,0,0,-0.924366560387258,-0.7913168495820546,1.6670626945667917,3
100001693,1,0,38,1,81014,0,0,-2.0515614110591387,-0.09358254328209249,1.206572645357313,3
100001694,1,1,22,1,68165,0,0,-2.9589822609735545,0.30619911754331514,-0.5601004044219248,1
100001695,1,0,30,0,88652,0,0,-2.3146064887957,-1.3890892516923508,0.3427441967684959,3
100001696,0,0,38,1,75705,0,0,-1.4611632999629713,-0.9633625763562312,1.8628243028285594,3
100001697,1,1,36,1,104189,1,0,-1.4571735888161477,0.9940515149306974,-0.48293287711418714,1
100001698,0,0,41,1,71603,0,0,-1.4452474994599291,-0.8910067950993803,2.0337008012034308,3
100001699,1,1,29,1,121914,1,0,-1.3947509876929627,0.8641863863562278,-0.9064394694068056,1
100001700,1,1,31,1,106637,1,0,-1.543223064531947,0.8543286721438658,-0.751915003510794,1
100001701,1,0,31,0,99800,1,0,-1.4303989757545792,-1.2099580113334443,-0.1792840563755714,3
100001702,1,0,21,0,67629,0,0,-2.7933948009667207,-1.7579542328067048,-0.05852818644079803,3
100001703,0,0,32,0,120354,1,0,-0.48788540812593933,-1.9299351063523436,0.4451718543085263,3
100001704,1,1,35,1,122110,1,0,-1.2568414057436228,1.0479502287539246,-0.5916890480960932,1
100001705,0,0,29,0,89170,0,0,-1.6774645948361262,-2.2609291349825615,0.929474869270361,3
100001706,1,0,34,1,109195,1,0,-1.070573460046491,0.014053156792118843,0.36924016168149837,3
100001707,1,0,38,1,92392,0,0,-1.9154416513125492,-0.03833653439702952,1.1731405191449356,3
100001708,1,1,33,1,43805,0,0,-3.022964155397844,0.5296216457956575,0.09833765627628012,1
100001709,1,1,28,1,68389,0,0,-2.8266997773442726,0.4919499112939345,-0.24295494703982387,1
100001710,1,1,28,1,112521,1,0,-1.5436874836536203,0.7924470252479379,-0.9255895934788065,1
100001711,0,0,21,0,59255,0,0,-2.245510432884786,-2.64080148837621,0.6091584252227608,3
100001712,1,1,29,1,98612,0,0,-2.4216073418142554,0.6626693930203335,-0.287900995665266,1
100001713,1,1,26,1,70649,0,0,-2.8465291315178907,0.4425070671166001,-0.354006906564668,1
100001714,1,0,40,1,95228,0,0,-1.8374763268273588,0.036728480046579824,1.270394567199751,3
100001715,1,0,25,0,46865,0,0,-2.9725912801342083,-1.7303284981091533,0.22149462459206185,3
100001716,0,1,20,1,101688,1,0,-1.2097855950788112,-0.34490617728386347,-0.6695290838312651,1
100001717,1,1,23,1,62618,0,0,-3.020118226308217,0.3151267077576049,-0.48403017170294244,1
100001718,1,0,27,0,102531,1,0,-1.498161602576587,-1.3154496907732856,-0.39334684064052666,3
100001719,1,0,36,1,100737,1,0,-1.1396265044495892,0.03797562019071726,0.5046255708822449,3
100001720,1,1,25,1,107321,1,0,-1.6849137539343697,0.6792800530823229,-1.0633056253384325,1
100001721,1,1,25,1,112879,0,0,-2.338081770633674,0.6090685118988355,-0.5413774087548503,1
100001722,1,1,34,1,125372,0,0,-1.972406798599473,0.9399513637457916,-0.11044341996829353,1
100001723,1,0,24,0,69419,0,0,-2.7140203342090308,-1.6548072969218623,0.09795672699774828,3
100001724,1,0,36,1,124759,1,0,-0.8375491728240627,0.1500533695115891,0.4279366703807558,3
100001725,1,0,40,1,79076,0,0,-2.0491804696002367,-0.03596318867400112,1.3255291207862898,3
100001726,0,0,39,1,84779,0,0,-1.340806973429314,-0.8854838938873529,1.8932014026990118,3
100001727,1,0,42,1,77393,0,0,-2.0256130845396108,0.017263854393043974,1.4362007089322857,3
100001728,0,0,35,1,113187,0,0,-1.0735091359216955,-0.8749549826182992,1.592108843469017,3
100001729,1,1,27,1,99100,1,0,-1.7485639298270483,0.7035561496651165,-0.9296834375422882,1
100001730,0,0,27,0,64954,0,0,-2.046090968088855,-2.4289750804315426,0.9095363133278417,3
100001731,1,1,23,1,103244,1,0,-1.7894080588047985,0.6018162832055807,-1.1520590666079118,1
100001732,1,1,32,1,124975,1,0,-1.3064146114000141,0.9754430754027144,-0.751094868493069,1
100001733,0,1,28,1,133582,1,0,-0.6303675180066711,0.048394959219823404,-0.34991537541874135,1
100001734,0,0,22,0,103519,1,0,-0.9509150715358713,-2.3052859664311467,-0.016078308367481347,3
100001735,0,0,31,0,117813,1,0,-0.5623682036213475,-1.966069943273228,0.40901290135436935,3
100001736,1,1,22,1,119902,1,0,-1.6039188746578885,0.6494996558385097,-1.2572150052727458,1
100001737,0,0,23,0,70783,0,0,-2.0685276923032476,-2.521989805883902,0.6829371674188871,3
100001738,1,1,35,1,125470,0,0,-1.957665904269631,0.9736980170569427,-0.05442672876243447,1
100001739,1,1,26,1,109782,0,0,-2.365112486947611,0.6284034782468864,-0.47449836848324284,1
100001740,1,1,28,1,78322,0,0,-2.7191014383181127,0.5436675234319128,-0.2674732398420114,1
100001741,0,0,54,1,125517,1,0,0.23675680641007157,-0.14326971240845335,2.0104161091226382,3
100001742,1,0,49,1,102463,0,0,-1.5547288588843498,0.34829769826761015,1.7250983440617436,3
100001743,1,0,38,1,89309,0,0,-1.9761320437454766,-0.04591485367966882,1.1920914885278717,3
100001744,1,0,47,1,110287,1,0,-0.7795474935841737,0.420341805746574,1.0557877434472087,3
100001745,1,0,49,1,122391,0,0,-1.3034469621851008,0.4410611569360328,1.6611939665670454,3
100001746,1,1,30,1,116399,1,0,-1.46983901327949,0.8777197905059568,-0.8245069547677522,1
100001747,1,0,32,0,81907,0,0,-2.3852376727198408,-1.3499969450087363,0.4822672210707703,3
100001748,1,1,24,1,97909,0,0,-2.5674159738564524,0.5144963781878878,-0.5384573100121487,1
100001749,1,0,25,0,68051,0,0,-2.7238796711504976,-1.6259863840615518,0.16121526822428603,3
100001750,0,0,33,1,82414,0,0,-1.523611675826036,-1.0738971831827446,1.592696653430864,3
100001751,1,1,34,1,123089,1,0,-1.29559580159432,1.0308884173185744,-0.6355387260031605,1
100001752,1,1,24,1,66537,0,0,-2.968219441053072,0.3700820627345021,-0.43568635613690304,1
100001753,1,0,36,1,127926,0,0,-1.5378333422692079,0.07397945467303638,0.9645821809805428,3
100001754,1,0,41,1,78963,0,0,-2.0448966726260553,-0.0007782107541519163,1.385461970512166,3
100001755,0,1,33,1,108694,1,0,-0.8442527377112633,0.08893210642462936,-0.0019190309999436556,1
100001756,1,1,26,1,100892,1,0,-1.7650282170331866,0.6865412716534196,-0.9811423852641095,1
100001757,1,0,36,1,119560,1,0,-0.9233170147489614,0.1321271647925433,0.4530065754479804,3
100001758,1,0,35,1,116176,0,0,-1.7131130743733836,-0.009780110285271475,0.9515870794451786,3
100001759,0,0,29,0,111854,1,0,-0.6985405597708233,-2.0498270538719874,0.32959665348393197,3
100001760,1,1,26,1,69831,0,0,-2.885035989639908,0.4474519686380844,-0.33966955796204185,1
100001761,0,0,31,0,69375,0,0,-1.9162180264570132,-2.2814758162901168,1.112328870755184,3
100001762,0,1,26,1,71310,0,0,-2.2078350407027982,-0.39110593795086734,0.2943119773164983,3
100001763,0,0,47,1,73913,0,0,-1.3163871762909578,-0.6863171627567566,2.356508252901433,3
100001764,0,1,20,1,95492,1,0,-1.3171889205857716,-0.3646593758464238,-0.6374959153575516,1
100001765,0,0,45,1,109329,0,0,-0.9139535969610817,-0.5827196994003399,2.1373948862555023,3
100001766,0,0,36,1,116027,1,0,-0.3139541081014295,-0.7283209334663746,1.1049880824739806,3
100001767,0,1,31,1,81987,0,0,-1.9598900737588056,-0.18916820902949605,0.5227028605140143,3
100001768,1,0,41,1,83481,0,0,-1.9958958499916335,0.022726790250177258,1.3742849605595804,3
100001769,1,0,31,0,72361,0,0,-2.5426981547686003,-1.4204010965454994,0.46634791807212933,3
100001770,1,1,27,1,106625,0,0,-2.4006826680364597,0.649875441534538,-0.40419304178421717,1
100001771,1,1,32,1,123707,1,0,-1.3458501199489532,0.9768199238637555,-0.7372863347952671,1
100001772,1,0,43,1,79353,0,0,-2.0045754104386164,0.06501237316324036,1.4933857582385486,3
100001773,1,0,32,0,68347,0,0,-2.5729986015098287,-1.4079094155489318,0.5327216543529537,3
100001774,1,1,29,1,115832,1,0,-1.516859815809109,0.8499756320591851,-0.8680642802844203,1
100001775,0,0,37,1,89946,0,0,-1.3506408117182767,-0.913117855968326,1.7839050241078835,3
100001776,1,0,35,1,86319,0,0,-2.1030524781408055,-0.14458421287803688,1.052923314057074,3
100001777,1,1,23,1,70963,0,0,-2.950036567137286,0.3648831420326851,-0.4961876645539564,1
100001778,0,0,40,1,106120,1,0,-0.35467326617587447,-0.6506459351019008,1.3495401783023133,3
100001779,1,1,26,1,97856,1,0,-1.8173442388868961,0.6767658048331548,-0.9655755278900235,1
100001780,0,0,28,0,61824,0,0,-2.0926853642879046,-2.403849136163203,0.9844772062368511,3
100001781,1,1,40,1,103907,1,0,-1.418734882202769,1.1296343434536054,-0.2517077843360712,1
100001782,1,1,26,1,99953,0,0,-2.515661947464941,0.5909118029116001,-0.43192200875306835,1
100001783,1,1,23,1,113413,1,0,-1.6913762653679218,0.658526392105464,-1.172122653427127,1
100001784,0,0,26,0,107091,0,0,-1.5663450204465106,-2.2542999211675467,0.7339025375305402,3
